1,25,0,0,22,7,0
26,25,17,0,24,13,1
27,27,17,1,23,13,1
27,27,16,1,22,12,1
27,26,16,1,24,12,1
27,27,16,1,24,15,1
27,29,16,1,24,12,1
27,29,17,0,25,15,0
27,27,15,1,24,15,1
28,26,18,0,22,14,1
28,24,16,1,24,13,1
28,24,15,1,23,15,1
28,23,16,1,22,15,1
28,24,17,0,19,13,1
28,27,17,0,22,13,1
28,27,15,1,23,13,1
29,26,15,1,22,14,1
29,27,17,1,23,14,1
29,27,16,1,24,13,0
29,27,17,1,24,13,1
29,27,15,1,22,13,1
29,27,15,1,24,14,1
29,24,16,1,23,14,1
30,28,15,0,24,16,1
30,28,16,1,24,14,1
30,27,16,0,23,12,1
30,28,16,0,24,12,1
30,29,17,0,25,13,1
30,28,17,1,26,13,1
30,26,14,1,25,12,1
31,28,17,0,25,12,0
31,27,18,1,24,14,0
31,27,17,1,25,14,1
31,29,18,1,24,15,1
31,27,12,1,25,13,1
31,28,16,0,26,13,1
31,26,16,0,26,15,0
32,25,18,0,24,16,1
32,26,18,1,19,15,1
32,23,17,1,22,15,1
32,24,18,1,20,15,1
32,26,14,1,24,16,1
32,28,15,0,24,15,1
32,28,16,0,26,12,0
33,27,16,1,26,12,1
33,24,17,1,20,15,1
33,26,15,0,20,15,1
33,23,16,1,21,13,1
33,26,16,1,21,14,1
33,26,18,1,20,14,1
33,28,17,0,20,14,1
34,27,18,1,22,15,1
34,27,16,1,22,15,1
34,27,17,1,23,15,0
34,27,16,0,25,13,1
34,28,16,0,23,15,1
34,27,18,0,24,15,1
34,26,17,1,25,11,0
35,26,18,1,25,13,0
35,26,17,1,25,15,1
35,28,15,0,21,15,0
35,28,14,1,33,13,0
35,27,15,1,27,13,0
35,28,15,0,26,11,1
35,27,18,0,26,10,1
36,26,16,0,26,14,0
36,26,17,1,26,11,0
36,26,16,0,25,11,0
36,27,17,1,24,14,1
36,24,17,1,23,14,1
36,27,17,0,24,15,0
36,28,13,0,23,15,1
37,26,16,1,23,13,0
37,26,16,1,26,14,1
37,28,16,1,23,14,1
37,27,15,0,24,14,1
37,26,12,0,23,14,1
37,26,12,0,24,15,1
37,27,12,0,22,12,0
38,27,12,0,22,13,0
38,27,18,0,22,11,0
38,27,14,0,24,14,0
38,26,15,0,22,14,1
38,27,15,0,21,15,0
38,27,16,0,23,15,0
38,27,15,0,22,14,1
39,26,16,0,24,15,1
39,30,14,0,25,14,1
39,29,17,0,25,16,0
39,27,10,0,23,13,1
39,28,8,0,23,12,1
39,29,7,0,21,14,1
39,29,6,0,23,8,0
40,28,11,0,24,6,0
40,29,14,0,25,5,0
40,29,10,0,24,10,0
40,29,12,0,25,8,0
40,29,13,1,23,15,0
40,29,15,0,24,12,1
40,30,16,1,23,13,0
41,29,17,0,25,12,0
41,29,15,0,22,13,0
41,27,16,1,26,13,0
41,27,15,0,26,9,0
41,27,12,0,25,7,0
41,30,12,0,26,9,0
41,32,14,0,26,11,0
42,29,17,1,26,10,0
42,29,17,0,26,11,0
42,30,17,0,25,10,0
42,31,17,0,26,8,0
42,29,11,0,26,8,0
42,29,14,0,27,11,0
42,30,13,0,26,15,0
43,28,14,0,26,9,0
43,28,14,0,26,5,0
43,27,14,1,25,10,0
43,26,11,1,24,9,0
43,27,9,0,23,9,0
43,25,10,0,22,11,1
43,26,11,0,22,8,1
44,21,13,0,21,11,0
44,19,15,1,20,8,0
44,22,14,0,22,12,1
44,26,9,0,19,12,1
44,26,8,0,20,11,1
44,25,5,0,20,13,1
44,27,7,0,22,7,0
45,27,9,0,22,6,0
45,27,9,0,23,6,0
45,26,9,0,25,6,0
45,24,10,0,25,8,0
45,26,8,0,23,11,0
45,26,10,0,19,13,0
45,28,9,0,20,9,0
46,27,13,0,23,8,0
46,27,10,0,23,8,0
46,28,9,0,21,9,0
46,28,6,0,24,7,0
46,24,7,0,25,6,0
46,25,8,0,24,5,0
46,25,10,0,22,6,0
47,24,11,0,21,9,0
47,24,7,0,22,9,0
47,25,9,0,20,9,0
47,26,9,0,21,5,0
47,26,9,0,23,7,0
47,26,9,0,23,7,0
47,27,8,0,22,6,0
48,26,8,0,23,7,0
48,27,8,0,23,9,0
48,25,7,0,22,8,0
48,27,7,0,23,5,0
48,26,7,0,23,5,0
48,25,5,0,22,6,0
48,24,7,0,20,5,0
49,24,5,0,22,4,0
49,24,6,0,23,5,0
49,24,6,0,23,5,0
49,24,12,0,25,5,0
49,25,5,0,25,8,0
49,24,12,0,22,14,0
49,25,7,0,23,10,0
50,26,7,0,22,8,0
50,27,7,0,24,7,0
50,27,7,0,26,8,0
50,26,4,0,27,8,0
50,26,8,0,25,7,0
50,26,7,0,23,8,0
50,23,10,0,25,8,0
51,25,5,0,22,7,0
51,27,5,0,21,8,0
51,27,5,0,22,4,0
51,24,5,0,24,6,0
51,25,3,0,25,6,0
51,15,13,1,24,10,0
51,17,11,1,22,9,0
52,21,7,1,22,9,0
52,23,7,0,23,9,0
52,24,9,0,24,6,0
52,25,7,0,23,4,0
52,24,7,0,22,7,0
52,21,13,1,23,7,0
52,24,9,0,18,11,0
52,25,7,0,21,9,0
1,26,7,0,22,8,0
1,25,9,0,22,7,0
1,26,8,0,23,6,1
1,26,8,0,23,8,0
1,25,7,0,22,12,0
1,25,7,0,23,14,1
1,21,10,0,25,8,0
2,21,9,0,26,8,0
2,23,6,0,24,9,0
2,21,8,0,26,8,0
2,23,12,1,26,9,0
2,24,7,0,25,8,0
2,22,9,0,24,9,0
2,25,6,0,19,8,0
3,25,5,0,19,2,0
3,25,6,0,21,5,0
3,25,7,0,20,6,0
3,25,9,0,18,10,0
3,23,7,0,17,10,1
3,26,4,0,19,10,0
3,27,5,0,20,5,0
4,28,7,0,22,3,0
4,29,7,0,24,4,0
4,28,7,0,24,5,0
4,27,9,0,23,7,0
4,28,6,0,24,9,0
4,29,6,0,25,8,0
4,29,6,0,25,6,0
5,28,7,0,27,8,0
5,28,6,0,27,6,0
5,27,8,0,24,6,0
5,27,5,0,25,7,1
5,28,7,0,25,8,1
5,28,7,0,25,8,0
5,27,6,0,26,9,0
6,26,6,0,25,10,0
6,26,6,0,26,8,0
6,28,7,0,25,9,0
6,29,7,0,27,9,0
6,29,6,0,27,8,0
6,28,8,0,26,6,0
6,27,9,0,26,8,0
7,27,7,0,24,7,0
7,27,8,0,21,9,0
7,27,8,0,23,4,0
7,26,7,0,26,8,0
7,27,7,0,26,10,0
7,28,6,0,26,8,0
7,29,8,0,25,13,0
8,27,9,0,26,11,0
8,24,11,0,27,8,0
8,29,2,0,27,11,0
8,27,1,0,27,11,0
8,28,4,0,28,13,0
8,28,7,0,29,14,0
8,29,7,0,29,10,0
9,25,11,0,24,7,0
9,29,15,0,16,8,0
9,27,8,0,20,-2,0
9,28,5,0,23,3,0
9,26,7,0,25,4,0
9,26,9,0,25,5,0
9,21,10,0,26,7,0
10,21,12,0,26,10,0
10,23,8,0,27,11,0
10,26,5,0,26,14,0
10,27,6,0,26,14,0
10,29,6,0,27,9,0
10,31,10,0,23,8,0
10,30,11,0,19,9,0
11,29,8,0,15,9,1
11,29,7,0,15,10,1
11,30,6,0,22,7,0
11,30,10,0,25,10,0
11,29,9,0,26,9,0
11,29,9,0,27,12,0
11,30,9,0,27,9,0
12,31,12,0,27,14,0
12,32,12,0,27,13,0
12,32,9,0,27,10,0
12,32,11,0,27,9,0
12,32,13,0,25,7,0
12,30,10,0,25,6,1
12,32,10,0,25,12,0
13,31,12,0,27,10,1
13,31,12,0,28,10,0
13,30,12,0,28,11,0
13,31,10,0,29,13,0
13,30,9,0,28,16,0
13,27,10,0,29,13,0
13,29,8,0,29,10,0
14,30,10,0,25,10,1
14,29,6,0,27,12,1
14,30,5,0,26,14,1
14,30,7,0,28,14,1
14,33,12,0,28,15,0
14,34,11,0,28,15,0
14,33,12,0,28,14,0
15,34,11,0,29,8,0
15,32,10,0,28,13,0
15,31,11,0,29,13,0
15,32,10,0,30,14,0
15,32,11,0,31,13,0
15,32,11,0,31,15,0
15,30,15,0,31,15,0
16,32,18,0,29,14,0
16,32,15,0,28,9,0
16,32,14,0,30,14,0
16,30,7,0,29,13,0
16,29,9,0,28,15,0
16,31,12,0,27,16,1
16,33,10,0,25,13,1
17,32,11,0,24,12,1
17,30,11,0,28,11,0
17,31,6,0,27,15,0
17,32,11,0,28,14,1
17,31,13,0,27,14,0
17,32,15,0,30,14,0
17,33,13,0,29,12,0
18,32,18,0,26,13,0
18,30,12,0,27,15,0
18,32,14,0,28,12,0
18,30,17,0,28,10,0
18,28,19,0,28,15,0
18,29,14,0,28,15,0
18,32,17,0,29,17,1
19,33,15,0,28,17,0
19,34,16,0,28,14,0
19,35,18,0,25,14,1
19,33,16,0,23,13,1
19,33,16,0,24,13,1
19,34,12,0,26,13,1
19,34,17,0,28,14,0
20,33,16,0,29,14,1
20,30,17,1,29,12,1
20,30,15,1,30,15,1
20,30,16,1,30,15,1
20,30,18,0,30,16,0
20,32,15,0,31,15,1
20,32,15,0,27,13,1
21,34,15,0,28,13,1
21,35,16,0,25,14,1
21,34,18,0,24,14,1
21,33,20,0,24,14,1
21,34,18,0,26,12,0
21,34,18,0,28,15,0
21,33,18,0,28,15,0
22,34,18,0,28,13,0
22,31,19,0,29,15,0
22,32,17,0,26,15,1
22,29,16,1,27,15,0
22,28,17,1,29,13,0
22,30,17,0,29,11,0
22,30,17,1,29,12,0
23,31,16,0,30,12,0
23,32,19,0,29,12,0
23,28,16,1,27,14,1
23,30,19,1,25,12,0
23,31,17,1,23,14,1
23,29,16,1,25,14,1
23,31,18,0,24,14,1
24,27,19,0,23,15,1
24,25,19,0,25,12,1
24,26,17,1,27,13,0
24,27,17,1,27,15,0
24,24,17,0,28,12,0
24,28,17,1,26,14,1
24,28,15,1,20,14,1
25,28,13,1,19,14,1
25,28,18,0,22,15,1
25,28,15,1,23,14,1
25,29,15,0,23,14,1
25,29,17,0,24,14,1
25,29,18,0,25,15,1
25,27,16,1,25,12,0
26,25,17,1,24,11,0
26,23,18,1,23,14,1
26,26,17,1,24,12,1
26,27,17,1,27,11,1
26,27,15,1,26,11,1
26,23,15,1,25,14,1
26,25,17,0,24,15,1
27,26,16,1,20,14,1
27,28,17,1,23,14,0
27,28,16,0,23,15,1
27,28,18,1,23,13,0
27,25,15,1,25,14,0
27,25,17,0,24,14,1
27,27,18,1,25,13,1
28,28,17,0,22,12,1
28,25,15,1,23,14,1
28,26,18,1,24,14,0
28,28,17,1,26,13,0
28,26,17,1,23,13,0
28,27,16,1,23,14,1
28,27,16,1,25,13,1
29,28,17,1,24,14,1
29,29,18,0,24,14,1
29,29,15,1,25,14,1
29,28,16,0,24,14,1
29,27,16,0,26,12,1
29,27,18,0,25,14,1
29,26,17,1,25,14,1
30,28,16,1,26,14,0
30,28,18,0,27,11,0
30,28,15,1,26,12,1
30,27,16,0,27,13,1
30,28,17,0,27,13,0
30,29,16,0,25,15,1
30,29,17,0,25,15,1
31,27,14,1,26,14,1
31,27,15,1,25,14,0
31,25,16,1,25,14,1
31,26,16,0,24,12,1
31,27,17,1,25,13,0
31,28,15,0,26,15,1
31,26,15,0,25,15,0
32,29,17,0,25,12,1
32,29,15,0,22,12,1
32,29,15,0,22,14,1
32,27,15,0,24,13,1
32,28,15,0,25,13,0
32,26,16,1,24,12,0
32,25,16,1,25,13,1
33,27,15,1,26,14,1
33,27,16,1,25,13,0
33,27,16,1,25,14,0
33,24,14,0,22,13,0
33,24,18,1,23,13,1
33,25,16,0,21,14,1
33,25,15,1,24,13,1
34,26,13,1,25,15,1
34,28,15,0,25,15,0
34,28,16,1,23,15,1
34,27,15,1,21,14,1
34,24,17,0,23,14,1
34,23,16,1,25,15,0
34,22,16,1,22,14,1
35,27,16,1,23,13,1
35,25,16,1,24,15,1
35,24,17,1,26,14,1
35,26,17,1,24,15,1
35,28,17,0,20,13,1
35,26,16,1,23,14,1
35,27,18,1,22,14,1
36,26,17,0,23,15,1
36,25,14,0,19,14,1
36,22,18,1,21,14,1
36,21,16,1,22,13,1
36,24,17,1,24,13,1
36,29,14,0,25,15,0
36,28,17,0,23,15,0
37,28,18,0,20,15,1
37,25,18,0,18,14,1
37,26,17,1,17,14,1
37,27,18,0,18,14,1
37,27,18,1,24,12,1
37,27,16,0,22,13,1
37,28,17,0,24,15,0
38,23,17,1,23,15,1
38,27,15,0,24,15,1
38,27,15,0,23,14,1
38,28,15,0,26,16,0
38,28,16,0,24,15,1
38,28,16,1,22,14,0
38,28,16,0,21,15,1
39,27,16,0,25,13,0
39,27,17,1,25,12,0
39,28,17,0,25,13,1
39,26,17,1,25,13,0
39,26,16,0,26,13,1
39,27,14,0,25,11,0
39,27,15,0,26,10,0
40,26,17,1,26,10,0
40,27,17,1,26,12,0
40,27,16,0,26,12,0
40,28,18,1,20,15,1
40,28,17,0,23,12,0
40,27,18,0,24,12,0
40,26,16,0,24,14,1
41,28,15,1,26,15,1
41,27,13,0,25,15,0
41,25,15,0,26,13,0
41,26,14,0,26,13,0
41,25,13,0,24,10,0
41,25,14,0,26,11,0
41,26,10,0,26,13,0
42,25,10,0,24,12,0
42,26,9,0,24,13,1
42,27,10,0,20,13,1
42,28,12,0,22,13,0
42,27,13,0,18,13,1
42,25,15,0,15,12,1
42,26,14,0,19,11,1
43,28,13,0,23,5,0
43,29,15,0,21,13,0
43,27,13,0,23,13,0
43,26,14,0,24,12,0
43,25,15,0,26,12,0
43,26,14,0,23,15,1
43,23,14,1,26,13,0
44,24,13,1,19,13,0
44,27,12,0,24,8,0
44,27,11,0,23,13,1
44,26,12,0,25,10,0
44,25,11,1,22,8,0
44,21,13,1,21,11,0
44,20,11,1,23,10,0
45,21,13,0,23,9,1
45,19,15,1,22,12,1
45,24,13,0,23,12,1
45,27,1,0,18,13,1
45,27,9,0,13,9,1
45,25,10,0,21,5,0
45,25,10,0,22,9,0
46,25,10,0,25,11,0
46,26,11,0,26,9,0
46,23,11,0,25,13,0
46,25,10,0,23,12,1
46,24,10,0,23,11,1
46,22,7,0,23,11,0
46,24,5,0,22,8,1
47,25,5,0,22,12,0
47,23,7,0,18,9,0
47,25,6,0,23,9,0
47,27,7,0,23,10,0
47,28,6,0,20,9,0
47,26,7,0,22,5,0
47,27,6,0,22,5,0
48,27,6,0,21,4,0
48,27,5,0,24,5,0
48,26,7,0,24,4,0
48,25,8,0,25,6,0
48,27,7,0,25,7,0
48,26,9,0,26,8,0
48,26,11,0,25,10,0
49,25,8,0,23,10,0
49,26,7,0,24,6,0
49,26,7,0,24,9,0
49,26,7,0,23,11,0
49,27,6,0,21,8,0
49,26,5,0,21,8,0
49,26,7,0,22,10,0
50,24,7,0,23,11,0
50,24,12,1,21,10,0
50,24,7,0,22,7,0
50,25,6,0,22,6,0
50,19,12,0,22,4,0
50,24,6,0,24,9,0
50,17,12,1,24,10,0
51,13,10,1,24,14,0
51,14,9,1,24,11,0
51,19,12,1,20,11,0
51,16,13,1,18,7,0
51,16,12,1,17,8,1
